id_pedido;fecha_pedido;id_cliente;id_producto;unidades;canal;transportista;prioridad;distancia_km;dias_prometidos;stock_al_pedido;coste_envio;importe_pedido;fecha_entrega_prevista;fecha_entrega_real;entrega_tarde
50913;21/08/2025;10185;20069;2;Web;Rapidex;Normal;364;5;21;11,36;592,18;26/08/2025;01/09/2025;1
50914;20/12/2025;10087;20074;4;App;Transnova;Normal;500;5;16;7,94;1050,96;25/12/2025;31/12/2025;1
50915;03/02/2026;10008;20054;2;App;Blueship;Alta;359;5;10;8,58;179,12;08/02/2026;13/02/2026;1
50916;03/10/2025;10046;20017;3;Web;Rapidex;Alta;480;3;36;8,82;135,78;06/10/2025;10/10/2025;1
50917;18/04/2025;10214;20048;3;App;Transnova;Normal;319;4;8;7,37;719,22;22/04/2025;22/04/2025;0
50918;09/10/2025;10198;20050;5;App;Rapidex;Normal;208;1;20;9,66;1646,7;10/10/2025;12/10/2025;1
50919;24/04/2025;10024;20018;1;Tienda;Gopack;Alta;177;3;14;5,57;142,68;27/04/2025;01/05/2025;1
50920;17/03/2025;10127;20022;2;Web;Gopack;Normal;590;1;11;14,21;279,26;18/03/2025;20/03/2025;1
50921;19/02/2025;10233;20068;5;Web;Blueship;Alta;479;1;14;13,73;646,95;20/02/2025;22/02/2025;1
50922;14/05/2026;10019;20055;1;Tienda;Rapidex;Normal;122;2;27;6,74;384,25;16/05/2026;16/05/2026;0
50923;14/08/2025;10222;20067;5;Web;Transnova;Normal;291;5;15;12,78;1823,05;19/08/2025;19/08/2025;0
50924;03/03/2026;10060;20047;5;Tienda;Gopack;Normal;310;3;20;9,46;1412,05;06/03/2026;06/03/2026;0
50925;04/05/2025;10260;20014;3;Web;Rapidex;Normal;5;3;22;3,6;1220,82;07/05/2025;07/05/2025;0
50926;15/10/2025;10183;20020;4;Tienda;Blueship;Normal;260;3;19;11,63;1098,04;18/10/2025;18/10/2025;0
50927;08/02/2026;10178;20065;2;Tienda;Transnova;Normal;173;4;16;8,16;291,24;12/02/2026;12/02/2026;0
50928;01/01/2025;10040;20072;5;App;Gopack;Normal;107;5;5;5,39;1317,15;06/01/2025;06/01/2025;0
50929;11/12/2025;10229;20031;3;Web;Rapidex;Alta;367;4;10;11,23;102,36;15/12/2025;16/12/2025;1
50930;08/01/2026;10145;20002;4;Web;Blueship;Normal;142;2;7;7,75;401,84;10/01/2026;13/01/2026;1
50931;15/11/2025;10259;20035;4;Tienda;Rapidex;Normal;533;3;8;12,13;845,88;18/11/2025;24/11/2025;1
50932;16/08/2025;10145;20055;4;Tienda;Blueship;Normal;202;4;39;6,87;1537;20/08/2025;20/08/2025;0
50933;25/01/2025;10049;20012;4;Tienda;Gopack;Alta;321;4;28;9,62;110,72;29/01/2025;04/02/2025;1
50934;25/07/2025;10230;20003;4;Tienda;Transnova;Normal;407;5;4;9,75;1021,68;30/07/2025;30/07/2025;0
50935;18/12/2025;10216;20068;5;Web;Rapidex;Normal;677;2;18;14,01;646,95;20/12/2025;21/12/2025;1
50936;06/09/2025;10127;20041;4;Web;Gopack;Normal;329;1;28;9,62;248,68;07/09/2025;11/09/2025;1
50937;15/06/2025;10126;20071;4;Tienda;Rapidex;Normal;396;2;23;15,84;1175,24;17/06/2025;22/06/2025;1
50938;26/10/2025;10024;20072;4;Web;Transnova;Normal;542;5;15;15,49;1053,72;31/10/2025;05/11/2025;1
50939;27/09/2025;10170;20033;4;App;Blueship;Alta;156;2;25;10,74;644,84;29/09/2025;29/09/2025;0
50940;17/04/2026;10167;20009;4;Web;Blueship;Normal;452;2;6;8,7;1576,12;19/04/2026;19/04/2026;0
50941;08/02/2025;10004;20006;1;Web;Gopack;Normal;903;5;11;15,62;48,66;13/02/2025;14/02/2025;1
50942;07/07/2025;10129;20034;1;Tienda;Transnova;Normal;574;1;5;8,81;256,82;08/07/2025;11/07/2025;1
50943;09/02/2025;10037;20023;2;App;Blueship;Normal;366;4;21;8,99;633;13/02/2025;17/02/2025;1
50944;16/08/2025;10189;20019;5;Tienda;Transnova;Normal;329;4;11;12,95;1710,65;20/08/2025;20/08/2025;0
50945;14/12/2025;10094;20012;4;Tienda;Blueship;Normal;356;4;39;13,18;110,72;18/12/2025;18/12/2025;0
50946;17/09/2025;10051;20071;5;Tienda;Transnova;Normal;618;1;25;17,88;1469,05;18/09/2025;24/09/2025;1
50947;13/01/2025;10228;20059;3;Web;Gopack;Normal;200;1;14;7,57;698,1;14/01/2025;20/01/2025;1
50948;19/04/2026;10044;20023;1;Web;Rapidex;Normal;5;1;10;5,69;316,5;20/04/2026;20/04/2026;0
50949;21/08/2025;10250;20016;5;Web;Gopack;Normal;545;4;19;15,15;57,55;25/08/2025;25/08/2025;0
50950;27/01/2026;10222;20067;1;Tienda;Blueship;Normal;224;4;9;9,28;364,61;31/01/2026;04/02/2026;1
50951;06/04/2026;10142;20055;3;App;Blueship;Normal;544;3;19;11,88;1152,75;09/04/2026;09/04/2026;0
50952;09/05/2025;10203;20039;5;Web;Rapidex;Normal;329;3;26;9,53;492,5;12/05/2025;14/05/2025;1
50953;10/08/2025;10045;20012;4;Tienda;Blueship;Normal;334;1;21;12,88;110,72;11/08/2025;13/08/2025;1
50954;09/02/2026;10038;20032;1;Web;Blueship;Normal;579;2;16;10,95;145,37;11/02/2026;15/02/2026;1
50955;06/08/2025;10029;20041;3;Web;Rapidex;Normal;444;1;7;9,35;186,51;07/08/2025;07/08/2025;0
50956;05/10/2025;10097;20011;2;App;Gopack;Normal;404;5;11;10,3;662,4;10/10/2025;10/10/2025;0
50957;20/07/2025;10028;20059;2;App;Gopack;Normal;656;4;2;12,1;465,4;24/07/2025;29/07/2025;1
50958;25/08/2025;10028;20046;5;Web;Gopack;Normal;91;5;11;6,18;690,05;30/08/2025;30/08/2025;0
50959;24/09/2025;10200;20069;4;Tienda;Rapidex;Normal;233;4;4;11,9;1184,36;28/09/2025;28/09/2025;0
50960;22/06/2025;10052;20072;5;App;Rapidex;Alta;255;2;20;4,95;1317,15;24/06/2025;25/06/2025;1
50961;10/03/2025;10155;20021;1;App;Rapidex;Normal;347;4;21;10,05;144,15;14/03/2025;16/03/2025;1
50962;14/03/2025;10046;20010;5;Web;Gopack;Normal;341;2;0;12,16;905,75;16/03/2025;17/03/2025;1
50963;31/03/2025;10078;20022;4;Tienda;Blueship;Normal;329;4;25;12,15;558,52;04/04/2025;04/04/2025;0
50964;01/11/2025;10005;20002;2;App;Gopack;Normal;613;3;30;14,09;200,92;04/11/2025;08/11/2025;1
50965;02/04/2025;10258;20053;3;Tienda;Blueship;Normal;628;1;5;11,23;1088,79;03/04/2025;05/04/2025;1
50966;14/10/2025;10059;20052;4;Web;Transnova;Normal;483;3;26;10,86;263,44;17/10/2025;18/10/2025;1
50967;11/02/2025;10244;20059;3;Tienda;Transnova;Normal;440;3;19;12,95;698,1;14/02/2025;14/02/2025;0
50968;02/09/2025;10121;20030;2;Tienda;Gopack;Alta;260;3;11;10,61;604,88;05/09/2025;05/09/2025;0
50969;08/02/2026;10054;20071;1;Tienda;Blueship;Normal;144;5;25;5,31;293,81;13/02/2026;13/02/2026;0
50970;22/04/2026;10044;20022;2;Tienda;Blueship;Normal;306;3;18;10,15;279,26;25/04/2026;25/04/2026;0
50971;20/09/2025;10095;20011;3;App;Blueship;Normal;407;4;18;10,05;993,6;24/09/2025;30/09/2025;1
50972;28/12/2025;10115;20047;4;Web;Blueship;Normal;75;4;15;6,52;1129,64;01/01/2026;01/01/2026;0
50973;23/02/2026;10135;20013;1;Web;Gopack;Normal;339;1;35;6,93;57,69;24/02/2026;24/02/2026;0
50974;27/11/2025;10118;20044;1;Tienda;Blueship;Normal;448;1;32;12,98;88,02;28/11/2025;28/11/2025;0
50975;15/07/2025;10160;20020;1;App;Rapidex;Normal;5;2;20;5,42;274,51;17/07/2025;20/07/2025;1
50976;08/03/2025;10139;20041;4;App;Blueship;Normal;258;2;17;11,57;248,68;10/03/2025;11/03/2025;1
50977;07/04/2025;10047;20048;2;Tienda;Blueship;Normal;5;5;17;4,94;479,48;12/04/2025;12/04/2025;0
50978;09/05/2026;10054;20026;1;Web;Blueship;Normal;204;2;28;4,95;57,81;11/05/2026;11/05/2026;0
50979;16/02/2025;10074;20075;5;App;Rapidex;Normal;428;2;14;12,3;926,7;18/02/2025;24/02/2025;1
50980;19/05/2025;10198;20022;2;Tienda;Blueship;Normal;762;5;15;14,48;279,26;24/05/2025;25/05/2025;1
50981;16/02/2026;10144;20008;1;App;Rapidex;Normal;19;3;9;2,71;235,46;19/02/2026;19/02/2026;0
50982;18/05/2026;10219;20063;4;App;Gopack;Alta;477;3;12;11,33;946,2;21/05/2026;24/05/2026;1
50983;17/05/2025;10177;20008;2;App;Transnova;Normal;222;5;22;8,08;470,92;22/05/2025;22/05/2025;0
50984;23/05/2026;10058;20010;4;Web;Rapidex;Normal;174;4;31;8,49;724,6;27/05/2026;28/05/2026;1
50985;18/09/2025;10013;20052;3;Web;Transnova;Normal;445;2;12;11,02;197,58;20/09/2025;22/09/2025;1
50986;06/02/2025;10175;20060;1;Tienda;Transnova;Normal;728;1;28;13,74;149,55;07/02/2025;07/02/2025;0
50987;07/06/2025;10055;20040;3;Tienda;Blueship;Normal;5;5;20;5,27;614,31;12/06/2025;12/06/2025;0
50988;30/11/2025;10240;20067;2;App;Gopack;Alta;23;2;26;2,5;729,22;02/12/2025;02/12/2025;0
50989;15/01/2026;10045;20030;1;Tienda;Blueship;Normal;88;2;15;5,81;302,44;17/01/2026;17/01/2026;0
50990;18/06/2026;10020;20074;2;Web;Gopack;Normal;395;2;33;12,5;525,48;20/06/2026;22/06/2026;1
50991;18/03/2025;10232;20054;2;App;Blueship;Normal;364;2;21;8,94;179,12;20/03/2025;24/03/2025;1
50992;12/01/2025;10227;20064;1;App;Rapidex;Normal;408;2;29;7,93;393,14;14/01/2025;17/01/2025;1
50993;25/02/2026;10231;20048;2;Tienda;Transnova;Normal;345;2;37;8,21;479,48;27/02/2026;04/03/2026;1
50994;16/01/2025;10056;20013;4;Tienda;Gopack;Normal;404;1;17;11,24;230,76;17/01/2025;23/01/2025;1
50995;30/03/2025;10200;20033;1;Tienda;Blueship;Normal;271;4;20;6,1;161,21;03/04/2025;04/04/2025;1
50996;26/11/2025;10223;20036;1;Tienda;Blueship;Normal;76;1;20;4,43;248,2;27/11/2025;01/12/2025;1
50997;10/01/2025;10058;20037;2;Tienda;Transnova;Alta;217;1;20;10,15;823,54;11/01/2025;11/01/2025;0
50998;15/12/2025;10229;20027;5;Web;Gopack;Normal;505;3;17;15,39;570,1;18/12/2025;19/12/2025;1
50999;14/02/2026;10106;20001;3;Tienda;Blueship;Normal;531;5;13;14,79;618,48;19/02/2026;24/02/2026;1
51000;12/12/2025;10078;20039;4;Web;Gopack;Normal;211;5;0;10,26;394;17/12/2025;17/12/2025;0
51001;09/04/2026;10244;20001;4;Tienda;Gopack;Normal;292;4;14;10,81;824,64;13/04/2026;13/04/2026;0
51002;19/11/2025;10055;20023;4;App;Rapidex;Normal;298;4;29;8,04;1266;23/11/2025;23/11/2025;0
51003;12/09/2025;10168;20002;3;Web;Blueship;Normal;6;2;28;5,29;301,38;14/09/2025;14/09/2025;0
51004;03/05/2025;10085;20072;5;App;Rapidex;Normal;181;2;3;8,7;1317,15;05/05/2025;05/05/2025;0
51005;11/10/2025;10011;20068;4;App;Gopack;Normal;126;4;20;9,55;517,56;15/10/2025;15/10/2025;0
51006;15/12/2025;10160;20034;4;Web;Gopack;Normal;5;3;17;8,36;1027,28;18/12/2025;18/12/2025;0
51007;07/11/2025;10003;20001;3;Tienda;Blueship;Normal;29;2;12;3,32;618,48;09/11/2025;09/11/2025;0
51008;19/10/2025;10155;20026;5;App;Blueship;Normal;167;2;16;9,26;289,05;21/10/2025;21/10/2025;0
51009;10/09/2025;10236;20050;3;App;Blueship;Normal;886;1;10;19,56;988,02;11/09/2025;12/09/2025;1
51010;23/11/2025;10034;20017;2;App;Blueship;Normal;525;2;12;11,76;90,52;25/11/2025;01/12/2025;1
51011;26/03/2025;10019;20015;1;Web;Gopack;Normal;362;5;6;6,17;167,39;31/03/2025;31/03/2025;0
51012;06/10/2025;10082;20017;4;Web;Blueship;Normal;590;2;36;14,92;181,04;08/10/2025;10/10/2025;1
51013;19/05/2026;10137;20070;5;Web;Transnova;Alta;221;4;24;9,77;1710,9;23/05/2026;23/05/2026;0
51014;22/03/2025;10174;20026;2;Tienda;Gopack;Normal;326;3;11;9,27;115,62;25/03/2025;25/03/2025;0
51015;11/06/2026;10148;20053;3;Web;Rapidex;Alta;229;4;18;8,24;1088,79;15/06/2026;21/06/2026;1
51016;20/04/2026;10096;20038;4;Tienda;Rapidex;Normal;249;5;17;11,13;521,76;25/04/2026;25/04/2026;0
51017;10/02/2025;10026;20037;2;App;Blueship;Normal;93;1;5;2,5;823,54;11/02/2025;11/02/2025;0
51018;28/05/2026;10097;20006;1;App;Transnova;Normal;288;3;18;6,95;48,66;31/05/2026;31/05/2026;0
51019;06/08/2025;10229;20050;1;Web;Rapidex;Alta;794;3;14;16,24;329,34;09/08/2025;13/08/2025;1
51020;22/07/2025;10161;20019;5;Tienda;Gopack;Alta;355;1;1;14,97;1710,65;23/07/2025;23/07/2025;0
51021;02/08/2025;10010;20033;4;App;Transnova;Normal;238;1;18;8,75;644,84;03/08/2025;07/08/2025;1
51022;05/08/2025;10033;20028;1;Web;Transnova;Normal;493;4;20;14,93;72,6;09/08/2025;09/08/2025;0
51023;04/06/2025;10128;20048;1;Web;Gopack;Normal;5;4;30;5,77;239,74;08/06/2025;08/06/2025;0
51024;01/01/2025;10200;20023;1;Web;Rapidex;Alta;265;5;1;7,95;316,5;06/01/2025;06/01/2025;0
51025;02/05/2026;10014;20010;3;Tienda;Gopack;Normal;118;2;4;6,66;543,45;04/05/2026;04/05/2026;0
51026;28/01/2026;10217;20012;5;Web;Transnova;Normal;164;3;28;10,09;138,4;31/01/2026;31/01/2026;0
51027;27/06/2025;10130;20047;2;Web;Gopack;Normal;35;5;14;8,51;564,82;02/07/2025;02/07/2025;0
51028;28/04/2025;10128;20009;4;Tienda;Rapidex;Normal;149;5;17;9,03;1576,12;03/05/2025;03/05/2025;0
51029;07/07/2025;10227;20016;3;App;Blueship;Alta;400;2;24;11,55;34,53;09/07/2025;10/07/2025;1
51030;09/03/2025;10108;20027;2;App;Rapidex;Normal;39;2;21;4,03;228,04;11/03/2025;11/03/2025;0
51031;26/09/2025;10186;20004;4;Web;Gopack;Normal;105;1;26;8,8;1495,68;27/09/2025;27/09/2025;0
51032;11/06/2025;10020;20024;1;Web;Transnova;Alta;282;1;15;5,04;207,5;12/06/2025;12/06/2025;0
51033;12/04/2026;10189;20001;3;Tienda;Gopack;Normal;243;3;24;8,81;618,48;15/04/2026;16/04/2026;1
51034;08/01/2025;10168;20065;3;Web;Gopack;Normal;299;2;7;11,57;436,86;10/01/2025;10/01/2025;0
51035;20/07/2025;10215;20001;5;Web;Blueship;Alta;531;2;27;10,41;1030,8;22/07/2025;27/07/2025;1
51036;12/04/2025;10226;20049;2;Tienda;Rapidex;Normal;271;1;10;9,3;266,44;13/04/2025;13/04/2025;0
51037;16/11/2025;10222;20018;1;App;Gopack;Normal;343;5;18;9,55;142,68;21/11/2025;21/11/2025;0
51038;29/01/2025;10071;20056;5;Web;Blueship;Alta;569;3;11;13,65;459,85;01/02/2025;02/02/2025;1
51039;17/08/2025;10039;20048;3;Web;Transnova;Normal;169;2;7;7,08;719,22;19/08/2025;21/08/2025;1
51040;31/01/2025;10119;20022;1;Tienda;Transnova;Alta;428;5;12;7,66;139,63;05/02/2025;05/02/2025;0
51041;21/04/2026;10126;20049;2;Tienda;Gopack;Normal;112;5;11;6,11;266,44;26/04/2026;26/04/2026;0
51042;30/10/2025;10176;20064;3;Web;Transnova;Normal;304;5;34;11,79;1179,42;04/11/2025;04/11/2025;0
51043;08/02/2025;10015;20036;3;App;Transnova;Normal;75;4;8;7,56;744,6;12/02/2025;12/02/2025;0
51044;07/02/2025;10023;20037;5;App;Transnova;Normal;288;1;23;11,1;2058,85;08/02/2025;14/02/2025;1
51045;27/01/2025;10025;20057;1;Tienda;Gopack;Normal;549;4;11;10,17;232,41;31/01/2025;04/02/2025;1
51046;14/01/2026;10229;20026;3;App;Transnova;Normal;216;5;12;9,38;173,43;19/01/2026;19/01/2026;0
51047;18/10/2025;10142;20010;4;Tienda;Transnova;Normal;233;4;5;8,54;724,6;22/10/2025;28/10/2025;1
51048;05/08/2025;10254;20014;2;Tienda;Blueship;Normal;192;1;11;10,11;813,88;06/08/2025;06/08/2025;0
51049;12/04/2025;10184;20019;2;Web;Rapidex;Normal;372;3;12;11,18;684,26;15/04/2025;15/04/2025;0
51050;22/04/2026;10191;20021;1;Web;Blueship;Normal;227;4;21;8,25;144,15;26/04/2026;30/04/2026;1
51051;02/02/2025;10018;20010;3;Web;Blueship;Normal;682;3;3;13,88;543,45;05/02/2025;05/02/2025;0
51052;17/02/2026;10156;20031;1;Tienda;Blueship;Normal;234;3;22;7,35;34,12;20/02/2026;23/02/2026;1
51053;09/01/2026;10253;20047;5;Tienda;Gopack;Normal;735;3;11;15,59;1412,05;12/01/2026;14/01/2026;1
51054;26/10/2025;10246;20016;3;Web;Blueship;Normal;416;5;15;12,6;34,53;31/10/2025;01/11/2025;1
51055;01/03/2026;10105;20013;3;Web;Gopack;Normal;477;2;23;13,76;173,07;03/03/2026;09/03/2026;1
51056;23/03/2025;10022;20021;5;App;Blueship;Normal;26;1;11;5,7;720,75;24/03/2025;27/03/2025;1
51057;13/05/2025;10167;20007;4;Tienda;Transnova;Normal;435;2;33;13,07;487,88;15/05/2025;17/05/2025;1
51058;03/10/2025;10084;20014;3;Web;Gopack;Normal;808;1;34;16,22;1220,82;04/10/2025;06/10/2025;1
51059;08/12/2025;10245;20064;5;App;Blueship;Normal;486;2;20;11,16;1965,7;10/12/2025;10/12/2025;0
51060;09/07/2025;10058;20049;3;Tienda;Rapidex;Alta;318;4;7;9,98;399,66;13/07/2025;16/07/2025;1
51061;31/01/2025;10192;20070;5;App;Transnova;Normal;124;1;11;9,18;1710,9;01/02/2025;04/02/2025;1
51062;05/02/2026;10213;20029;2;Tienda;Rapidex;Normal;134;5;16;4,97;89,5;10/02/2026;10/02/2026;0
51063;19/05/2026;10139;20043;3;Tienda;Rapidex;Normal;123;4;20;6,26;196,53;23/05/2026;23/05/2026;0
51064;08/03/2026;10056;20002;1;Tienda;Rapidex;Normal;422;4;11;9,59;100,46;12/03/2026;17/03/2026;1
51065;07/06/2026;10099;20052;5;App;Blueship;Alta;495;2;10;14,18;329,3;09/06/2026;14/06/2026;1
51066;28/08/2025;10050;20020;4;Tienda;Transnova;Normal;5;2;21;7,81;1098,04;30/08/2025;31/08/2025;1
51067;19/06/2026;10054;20075;4;Web;Rapidex;Normal;5;2;11;10,04;741,36;21/06/2026;27/06/2026;1
51068;11/07/2025;10059;20002;2;App;Transnova;Normal;215;5;24;9,42;200,92;16/07/2025;16/07/2025;0
51069;01/03/2026;10218;20068;3;Web;Blueship;Normal;158;1;8;8,28;388,17;02/03/2026;02/03/2026;0
51070;01/02/2026;10209;20038;4;App;Rapidex;Normal;211;3;28;7,27;521,76;04/02/2026;04/02/2026;0
51071;25/12/2025;10045;20032;5;Tienda;Transnova;Normal;685;3;19;16,21;726,85;28/12/2025;29/12/2025;1
51072;12/01/2025;10046;20032;3;Web;Rapidex;Alta;471;1;26;12,23;436,11;13/01/2025;13/01/2025;0
51073;19/08/2025;10161;20016;5;Tienda;Transnova;Normal;251;1;19;13,04;57,55;20/08/2025;20/08/2025;0
51074;06/05/2025;10104;20052;2;Web;Gopack;Normal;634;5;18;14,36;131,72;11/05/2025;13/05/2025;1
51075;13/01/2026;10252;20070;1;Tienda;Transnova;Normal;198;5;33;8,44;342,18;18/01/2026;18/01/2026;0
51076;29/04/2026;10187;20025;1;Tienda;Transnova;Normal;298;1;8;6,92;321,99;30/04/2026;06/05/2026;1
51077;17/11/2025;10243;20016;3;Tienda;Transnova;Normal;411;3;9;11,64;34,53;20/11/2025;20/11/2025;0
51078;29/04/2026;10059;20005;2;Web;Blueship;Alta;150;5;0;8,66;389,2;04/05/2026;04/05/2026;0
51079;10/09/2025;10226;20023;4;Tienda;Gopack;Normal;5;1;9;6,69;1266;11/09/2025;11/09/2025;0
51080;05/10/2025;10226;20052;4;Web;Blueship;Normal;571;3;28;14,25;263,44;08/10/2025;14/10/2025;1
51081;20/03/2025;10199;20027;4;Tienda;Blueship;Normal;582;1;9;14,92;456,08;21/03/2025;24/03/2025;1
51082;18/05/2026;10110;20075;3;Tienda;Gopack;Normal;260;5;16;8,6;556,02;23/05/2026;23/05/2026;0
51083;13/01/2025;10041;20055;5;App;Blueship;Normal;5;1;18;6,42;1921,25;14/01/2025;20/01/2025;1
51084;08/11/2025;10105;20061;2;Web;Gopack;Normal;655;5;10;15,01;613,68;13/11/2025;16/11/2025;1
51085;17/01/2026;10244;20042;2;Tienda;Transnova;Normal;484;5;14;3,93;376,82;22/01/2026;26/01/2026;1
51086;07/12/2025;10238;20028;5;App;Rapidex;Normal;392;2;22;12,46;363;09/12/2025;10/12/2025;1
51087;21/01/2025;10023;20018;3;App;Transnova;Normal;174;3;6;9,3;428,04;24/01/2025;28/01/2025;1
51088;23/11/2025;10115;20034;3;Tienda;Transnova;Alta;483;2;4;11,24;770,46;25/11/2025;27/11/2025;1
51089;13/02/2026;10126;20035;2;Tienda;Blueship;Normal;513;3;27;9,66;422,94;16/02/2026;18/02/2026;1
51090;09/11/2025;10118;20025;4;Tienda;Blueship;Normal;105;1;29;8,9;1287,96;10/11/2025;10/11/2025;0
51091;13/10/2025;10066;20003;1;Tienda;Rapidex;Normal;637;4;44;11,94;255,42;17/10/2025;21/10/2025;1
51092;29/11/2025;10199;20028;4;Web;Transnova;Normal;234;3;17;10,57;290,4;02/12/2025;02/12/2025;0
51093;27/01/2025;10032;20046;4;App;Transnova;Normal;180;4;4;9,46;552,04;31/01/2025;05/02/2025;1
51094;08/05/2025;10111;20010;4;Tienda;Rapidex;Normal;163;3;19;15,15;724,6;11/05/2025;11/05/2025;0
51095;27/04/2025;10125;20058;5;Web;Transnova;Normal;742;1;22;19,8;538,45;28/04/2025;01/05/2025;1
51096;24/03/2026;10173;20064;2;App;Rapidex;Normal;478;3;27;10,34;786,28;27/03/2026;01/04/2026;1
51097;02/11/2025;10196;20071;4;Web;Gopack;Normal;544;1;15;13,87;1175,24;03/11/2025;04/11/2025;1
51098;20/09/2025;10116;20002;3;Web;Gopack;Normal;349;3;23;15,18;301,38;23/09/2025;29/09/2025;1
51099;22/12/2025;10168;20006;4;App;Rapidex;Normal;226;1;19;12,08;194,64;23/12/2025;27/12/2025;1
51100;31/10/2025;10247;20061;4;App;Transnova;Normal;188;3;14;7,49;1227,36;03/11/2025;03/11/2025;0
51101;25/06/2026;10095;20039;5;App;Transnova;Normal;69;3;10;8,9;492,5;28/06/2026;28/06/2026;0
51102;17/10/2025;10003;20046;2;Web;Transnova;Normal;217;4;13;8,43;276,02;21/10/2025;27/10/2025;1
51103;18/05/2026;10259;20058;3;Web;Gopack;Normal;268;3;27;7,01;323,07;21/05/2026;21/05/2026;0
51104;24/10/2025;10045;20049;4;App;Transnova;Normal;302;2;13;7,34;532,88;26/10/2025;28/10/2025;1
51105;20/02/2025;10109;20007;3;Tienda;Transnova;Normal;205;4;30;9,3;365,91;24/02/2025;24/02/2025;0
51106;03/11/2025;10162;20037;3;App;Gopack;Normal;167;4;21;10,46;1235,31;07/11/2025;07/11/2025;0
51107;03/03/2026;10151;20057;5;Web;Blueship;Normal;283;1;27;12,51;1162,05;04/03/2026;04/03/2026;0
51108;16/02/2025;10108;20070;2;Web;Transnova;Normal;475;3;25;10,86;684,36;19/02/2025;22/02/2025;1
51109;17/03/2026;10027;20067;2;Tienda;Rapidex;Normal;267;2;12;9,22;729,22;19/03/2026;19/03/2026;0
51110;19/08/2025;10013;20035;3;Tienda;Blueship;Normal;259;1;17;8,31;634,41;20/08/2025;20/08/2025;0
51111;18/08/2025;10105;20050;4;Tienda;Rapidex;Normal;268;1;29;9,67;1317,36;19/08/2025;19/08/2025;0
51112;25/04/2026;10147;20019;2;App;Transnova;Normal;358;1;32;8,81;684,26;26/04/2026;26/04/2026;0
51113;25/07/2025;10222;20063;3;App;Rapidex;Normal;237;4;6;7,48;709,65;29/07/2025;02/08/2025;1
51114;26/08/2025;10102;20013;3;App;Gopack;Alta;352;2;27;9,8;173,07;28/08/2025;28/08/2025;0
51115;19/02/2025;10081;20048;4;App;Gopack;Alta;269;4;32;7,95;958,96;23/02/2025;23/02/2025;0
51116;02/03/2026;10027;20067;5;App;Transnova;Normal;19;5;8;11,22;1823,05;07/03/2026;07/03/2026;0
51117;03/07/2026;10121;20042;2;App;Gopack;Normal;326;1;12;13,04;376,82;04/07/2026;04/07/2026;0
51118;28/09/2025;10249;20071;3;App;Gopack;Normal;144;2;17;6,15;881,43;30/09/2025;30/09/2025;0
51119;04/07/2025;10081;20063;1;App;Gopack;Alta;81;3;17;3,75;236,55;07/07/2025;07/07/2025;0
51120;07/11/2025;10233;20013;1;App;Blueship;Alta;184;2;19;4,59;57,69;09/11/2025;15/11/2025;1
51121;03/03/2025;10094;20050;4;Web;Gopack;Alta;77;5;13;8,73;1317,36;08/03/2025;08/03/2025;0
51122;15/04/2026;10228;20008;2;Web;Gopack;Normal;5;5;3;3,93;470,92;20/04/2026;20/04/2026;0
51123;29/06/2026;10001;20061;2;Tienda;Transnova;Normal;453;3;6;12,24;613,68;02/07/2026;03/07/2026;1
51124;09/04/2026;10121;20040;4;Tienda;Blueship;Normal;474;4;26;10,34;819,08;13/04/2026;14/04/2026;1
51125;06/02/2025;10036;20010;3;App;Transnova;Normal;557;4;2;12,65;543,45;10/02/2025;14/02/2025;1
51126;04/05/2025;10031;20067;1;App;Transnova;Normal;329;2;17;6,31;364,61;06/05/2025;12/05/2025;1
51127;27/04/2025;10069;20067;2;Tienda;Blueship;Alta;498;4;13;6,79;729,22;01/05/2025;01/05/2025;0
51128;19/03/2025;10119;20006;4;App;Transnova;Normal;400;1;20;11,66;194,64;20/03/2025;25/03/2025;1
51129;10/03/2026;10079;20038;5;Web;Transnova;Normal;164;3;17;10,7;652,2;13/03/2026;16/03/2026;1
51130;08/09/2025;10006;20071;2;App;Blueship;Normal;620;2;25;8,73;587,62;10/09/2025;12/09/2025;1
51131;05/05/2025;10252;20073;4;App;Rapidex;Normal;228;4;16;12,71;1493,8;09/05/2025;09/05/2025;0
51132;02/05/2025;10174;20037;5;Tienda;Rapidex;Normal;350;2;3;11,89;2058,85;04/05/2025;05/05/2025;1
51133;19/03/2026;10188;20022;5;App;Blueship;Normal;288;1;6;9,41;698,15;20/03/2026;21/03/2026;1
51134;01/04/2025;10017;20024;5;Web;Blueship;Normal;637;4;28;15,09;1037,5;05/04/2025;05/04/2025;0
51135;14/01/2026;10176;20010;1;App;Transnova;Normal;103;4;43;7,3;181,15;18/01/2026;18/01/2026;0
51136;17/11/2025;10109;20074;5;App;Transnova;Normal;396;3;0;9,49;1313,7;20/11/2025;20/11/2025;0
51137;12/03/2026;10009;20007;1;Web;Rapidex;Normal;183;5;20;6,89;121,97;17/03/2026;17/03/2026;0
51138;08/05/2026;10114;20005;3;App;Transnova;Normal;573;4;30;13,5;583,8;12/05/2026;12/05/2026;0
51139;22/03/2026;10222;20020;2;Web;Blueship;Normal;545;5;19;10,14;549,02;27/03/2026;01/04/2026;1
51140;28/07/2025;10055;20018;3;Tienda;Rapidex;Normal;168;3;19;9,21;428,04;31/07/2025;31/07/2025;0
